,year,latitude,longitude,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,sun hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,altitude,ac,solrad
2588,2017,39.79691,-3.943745,22.29340659340659,10.236538461538466,349.8,348.6,0.91,571.0,0 days 12:15:39.065934065,14.814560439560442,32.64697802197798,194.2049861495845,6643.780000000001,1438.08,529.0,6392.298656651283,5.301382010495533
2589,2017,39.65143,-4.990208,22.3923076923077,11.03571428571429,390.3,389.9,0.35,652.0,0 days 12:15:36.098901098,14.127747252747248,33.352472527472536,168.49166666666667,6548.969999999999,1391.01,529.0,6392.298656651283,5.301382010495533
2590,2017,39.63567,-4.469614,21.908791208791207,10.201373626373622,386.1,385.3,0.63,635.0,0 days 12:15:36.428571428,14.300274725274706,34.523626373626385,167.5650969529086,6552.67,1390.4,529.0,6392.298656651283,5.301382010495533
2591,2017,40.06983,-5.092264,23.136538461538457,11.31401098901098,347.70000000000005,347.6,0.07,620.0,0 days 12:15:40.879120879,12.59587912087912,31.073901098901064,156.8687150837989,6589.07,1379.75,664.0,6266.304625998432,5.079303485604518
2592,2017,39.73903,-5.142811,22.88186813186814,11.49835164835165,473.19999999999993,473.19999999999993,0.07,620.0,0 days 12:15:32.472527472,13.467582417582417,31.419780219780204,175.05292479108635,6564.4,1381.85,529.0,6392.298656651283,5.301382010495533
2593,2017,39.72627,-4.639593,21.55879120879121,9.614560439560435,467.00000000000006,466.50000000000006,0.42,700.0,0 days 12:15:30.989010989,13.759615384615367,31.946428571428577,166.88980716253442,6589.370000000001,1348.4,529.0,6392.298656651283,5.301382010495533
2594,2017,39.666,-4.642211,21.980494505494505,10.12912087912088,407.8,406.3,1.19,643.0,0 days 12:15:31.483516483,14.322527472527476,36.09587912087914,171.05524861878453,6562.8,1400.59,529.0,6392.298656651283,5.301382010495533
2595,2017,40.15771,-4.785211,21.12774725274726,9.734890109890108,329.40000000000003,323.5,4.2,554.0,0 days 12:15:45,11.088186813186814,35.90329670329669,200.8379120879121,6589.299999999999,1316.97,664.0,6266.304625998432,5.079303485604518
2596,2017,39.98035,-3.439631,22.249450549450547,9.38516483516484,326.2,325.5,0.49,542.0,0 days 12:15:41.703296703,15.802747252747253,34.88214285714285,171.27823691460054,6614.23,1470.6,529.0,6392.298656651283,5.301382010495533
2597,2017,39.74052,-4.184025,21.880494505494514,10.02912087912087,407.8,406.3,1.19,643.0,0 days 12:15:39.890109890,14.322527472527476,36.09587912087914,171.05524861878453,6562.8,1398.3000000000002,529.0,6392.298656651283,5.301382010495533
2598,2017,40.15645,-4.502765,22.84423076923076,10.508241758241764,340.1,340.1,0.0,584.0,0 days 12:15:44.835164835,13.474725274725268,32.043681318681315,164.4611111111111,6643.45,1402.0300000000002,529.0,6392.298656651283,5.301382010495533
2599,2017,40.04707,-4.272139,22.70576923076923,9.986538461538467,320.29999999999995,320.2,0.07,520.0,0 days 12:15:42.362637362,14.134340659340658,31.794780219780225,170.6094182825485,6672.629999999999,1428.92,529.0,6392.298656651283,5.301382010495533
2600,2017,40.07499,-3.854127,23.447527472527483,10.826373626373623,311.79999999999995,311.4,0.28,546.0,0 days 12:15:42.197802197,15.18461538461538,32.29505494505496,183.4116022099448,6674.67,1494.06,529.0,6392.298656651283,5.301382010495533
