,altitude,ac,solrad,lat,longitude
458,424.0,4178.382167116029,3.885837003981115,-18.2328,127.6619
459,9.0,4181.268939277345,3.7251887661066,-20.5048,147.7671
460,9.0,4181.268939277345,3.7251887661066,-19.733,147.0483
461,9.0,4181.268939277345,3.7251887661066,-20.4877,147.7449
462,8.0,3088.671872272063,2.65590746422723,-38.2731,146.3923
463,20.0,3647.623414663314,3.167075710109376,-32.165,115.8008
464,701.0,3473.398903761286,2.932511068971167,-34.849,138.7203
465,51.0,2443.769838269234,2.11064677373285,-42.8883,147.2888
466,27.0,3387.934179002634,2.912575803855319,-33.905,120.1299
467,27.0,3387.934179002634,2.912575803855319,-33.9078,120.1297
468,192.0,3966.51696741494,3.676647369195466,-20.875,144.17
469,213.0,3262.512359005302,2.875886886275691,-36.1066,147.0326
470,8.0,3193.330804846107,2.801819407285434,-32.836,151.4505
471,20.0,3119.728432808294,2.772559216840632,-32.3893,150.9664
472,9.0,4181.268939277345,3.7251887661066,-19.6422,147.4016
473,9.0,4181.268939277345,3.7251887661066,-19.5167,147.1065
474,407.0,3536.122191729276,3.143425392571506,-25.194,152.2086
475,20.0,3119.728432808294,2.772559216840632,-34.0734,150.7427
476,8.0,3088.671872272063,2.65590746422723,-38.2753,146.4263
477,8.0,3088.671872272063,2.65590746422723,-38.2746,146.4249
478,1483.0,3387.401333528381,2.85803146992274,-36.4351,148.6333
479,4.0,2895.143035566626,2.488338695175443,-42.1548,145.5345
480,1483.0,3387.401333528381,2.85803146992274,-35.562,148.3055
481,524.0,4039.174114554011,3.741111577936549,-26.3712,120.5776
482,5.0,3579.673154563544,3.145408064434887,-27.4453,153.1185
483,9.0,4181.268939277345,3.7251887661066,-19.5223,147.4152
484,20.0,3522.533348637491,3.105750828510416,-31.9768,115.9988
485,35.0,3976.611812892244,3.486693652944417,-27.8995,114.1946
486,370.0,3605.482309807933,3.202745880588444,-30.7378,121.5065
487,370.0,3605.482309807933,3.202745880588444,-30.8737,121.4842
488,370.0,3605.482309807933,3.202745880588444,-31.1919,121.6741
489,105.0,3031.900797818516,2.646870722729772,-34.723,150.4795
490,53.0,3332.836655347189,2.940329513946369,-34.4154,142.2521
491,8.0,4185.740881124675,3.714898593173233,-17.767,145.5779
492,9.0,4419.469084479368,4.035474428562345,-20.7626,116.8375
493,35.0,4312.508860254687,3.896302944338919,-14.4587,132.2445
494,4.0,3811.247314050846,3.322558687152863,-33.1633,115.7805
495,53.0,3332.836655347189,2.940329513946369,-36.3966,141.7474
496,8.0,4185.740881124675,3.714898593173233,-18.89,144.14
497,8.0,4185.740881124675,3.714898593173233,-18.89,-42.724
498,83.0,3007.189401071827,2.538196466990367,-39.9388,143.892
499,407.0,3536.122191729276,3.143425392571506,-26.9177,150.7493
500,8.0,4185.740881124675,3.714898593173233,-17.8313,145.6034
501,16.0,4376.691700188898,4.156311902371391,-15.7796,128.7395
502,20.0,3647.623414663314,3.167075710109376,-32.197,115.7759
503,20.0,3647.623414663314,3.167075710109376,-32.1946,115.7797
504,20.0,3647.623414663314,3.167075710109376,-32.2225,115.7661
505,20.0,3647.623414663314,3.167075710109376,-32.1973,115.7754
506,20.0,3647.623414663314,3.167075710109376,-32.202,115.7728
507,20.0,3647.623414663314,3.167075710109376,-32.2243,115.7783
508,69.0,3029.04075809585,2.595945118411088,-37.4567,140.7827
509,69.0,3029.04075809585,2.595945118411088,-37.7815,140.4058
510,69.0,3029.04075809585,2.595945118411088,-37.8149,140.4195
511,69.0,3029.04075809585,2.595945118411088,-37.7505,140.393
512,264.0,3498.714549286166,3.142255758119285,-33.311,146.4092
513,4.0,2895.143035566626,2.488338695175443,-42.2537,146.6207
514,8.0,3088.671872272063,2.65590746422723,-37.9047,146.8011
515,218.0,3735.256297233138,3.350722250912214,-30.8792,150.4914
516,8.0,3088.671872272063,2.65590746422723,-36.9129,146.3921
517,8.0,4185.740881124675,3.714898593173233,-15.869,144.862
518,35.0,4312.508860254687,3.896302944338919,-12.3892,130.9254
519,370.0,3605.482309807933,3.202745880588444,-28.6216,122.3965
520,370.0,3605.482309807933,3.202745880588444,-28.8096,122.415
521,141.0,3133.281137794072,2.682566091523829,-37.8416,144.7887
522,341.0,4076.193760397636,3.764960944453664,-20.7835,139.4864
523,370.0,3605.482309807933,3.202745880588444,-27.8141,120.699
524,4.0,2895.143035566626,2.488338695175443,-41.6038,146.139
525,436.0,3190.447871747338,2.733055692742302,-37.4271,144.1222
526,370.0,3605.482309807933,3.202745880588444,-28.8811,121.3213
527,4.0,2895.143035566626,2.488338695175443,-42.3763,146.5099
528,20.0,3119.728432808294,2.772559216840632,-32.3713,150.9776
529,20.0,3119.728432808294,2.772559216840632,-32.3761,150.9797
530,36.0,4162.279646875031,3.698999644113928,-23.0875,148.439
531,168.0,3651.583657651684,3.249685810408649,-32.5645,137.5572
532,8.0,3088.671872272063,2.65590746422723,-38.2236,147.1657
533,4.0,3448.913973599107,2.979628013577106,-35.1097,138.491
534,4.0,2895.143035566626,2.488338695175443,-42.0147,145.5261
535,13.0,3073.187334841311,2.621943973552499,-37.3027,145.8458
536,8.0,3088.671872272063,2.65590746422723,-38.2536,146.5746
537,8.0,3088.671872272063,2.65590746422723,-38.2536,146.5892
538,8.0,3088.671872272063,2.65590746422723,-38.2564,146.5864
539,5.0,2959.668481730226,2.592347944324681,-34.0293,151.0021
540,5.0,2959.668481730226,2.592347944324681,-34.0481,150.9739
541,71.0,3019.465903832236,2.576703243899413,-38.0648,142.1844
542,36.0,4162.279646875031,3.698999644113928,-21.1446,149.1591
543,4.0,2895.143035566626,2.488338695175443,-41.6997,145.6461
544,9.0,4181.268939277345,3.7251887661066,-18.589,146.258
545,4.0,3811.247314050846,3.322558687152863,-32.5079,115.759
546,948.0,3460.887707250895,2.953951160942544,-33.1733,148.718
547,8.0,4596.688044113443,4.177627933686725,-21.1649,119.7419
548,5.0,3579.673154563544,3.145408064434887,-25.5476,152.7171
549,8.0,3088.671872272063,2.65590746422723,-38.1809,146.4479
550,377.0,4179.679849786979,3.834736626609134,-16.4335,136.0935
551,8.0,3088.671872272063,2.65590746422723,-36.8584,147.2345
552,5.0,2847.324140144271,2.454861540753027,-42.6112,146.8457
553,519.0,3982.373038845037,3.598864320709914,-26.5952,118.483
554,119.0,2929.027666332287,2.532416656640342,-37.8086,144.9685
555,321.0,3551.128651931948,3.148823301934259,-31.5423,118.227
556,341.0,4076.193760397636,3.764960944453664,-20.7776,139.4906
557,407.0,3536.122191729276,3.143425392571506,-27.9615,151.2789
558,51.0,3321.996683444321,2.916697768635013,-33.9031,138.7383
559,436.0,3190.447871747338,2.733055692742302,-37.655,144.1913
560,436.0,3190.447871747338,2.733055692742302,-37.7402,144.1622
561,36.0,4162.279646875031,3.698999644113928,-21.9851,148.0246
562,36.0,4162.279646875031,3.698999644113928,-21.8967,147.9507
563,218.0,3735.256297233138,3.350722250912214,-29.5722,149.8669
564,119.0,2929.027666332287,2.532416656640342,-38.3916,144.8553
565,71.0,3019.465903832236,2.576703243899413,-38.0632,142.6675
566,71.0,3019.465903832236,2.576703243899413,-37.8413,142.4653
567,370.0,3605.482309807933,3.202745880588444,-27.2146,120.548
568,519.0,3982.373038845037,3.598864320709914,-28.0871,117.8327
569,168.0,3651.583657651684,3.249685810408649,-33.6255,136.7039
570,9.0,4181.268939277345,3.7251887661066,-19.338,146.8512
571,69.0,3029.04075809585,2.595945118411088,-37.8388,140.8057
572,436.0,3190.447871747338,2.733055692742302,-38.2587,143.8019
573,436.0,3190.447871747338,2.733055692742302,-37.8317,143.8892
574,20.0,3119.728432808294,2.772559216840632,-33.3589,150.0313
575,577.0,3346.146092415394,2.906242446695991,-35.3953,149.1458
576,577.0,3346.146092415394,2.906242446695991,-35.3989,149.146
577,287.0,3709.837789099867,3.169811443792172,-33.446,116.3062
578,287.0,3709.837789099867,3.169811443792172,-33.4464,116.3074
579,8.0,4185.740881124675,3.714898593173233,-17.0932,145.7887
580,35.0,3976.611812892244,3.486693652944417,-28.9918,114.9599
581,35.0,3976.611812892244,3.486693652944417,-28.8893,115.1177
582,8.0,4355.926225695627,3.81791069315552,-24.8911,113.7095
583,8.0,3193.330804846107,2.801819407285434,-33.2117,151.5418
584,71.0,3019.465903832236,2.576703243899413,-36.4333,142.3182
585,1368.0,3287.062998730501,2.804229880698543,-36.2467,148.1901
586,1368.0,3287.062998730501,2.804229880698543,-36.2423,148.1362
587,370.0,3605.482309807933,3.202745880588444,-28.9238,121.3293
588,370.0,3605.482309807933,3.202745880588444,-28.9238,-49.6741
589,178.0,2894.50545910206,2.477475198352016,-40.7798,148.0097
590,321.0,3551.128651931948,3.148823301934259,-32.9521,117.1916
591,285.0,3438.61598708255,3.040079320199579,-32.224,148.256
592,20.0,3647.623414663314,3.167075710109376,-31.6712,115.8021
593,524.0,4039.174114554011,3.741111577936549,-23.3443,119.7086
594,119.0,2929.027666332287,2.532416656640342,-37.8415,144.8942
595,377.0,4179.679849786979,3.834736626609134,-12.1889,136.6872
596,4.0,2895.143035566626,2.488338695175443,-42.2686,146.2629
597,5.0,2959.668481730226,2.592347944324681,-33.811,151.1966
598,29.0,3760.511246526778,3.275280740898044,-31.8654,115.8773
599,341.0,4076.193760397636,3.764960944453664,-17.681,141.05
600,27.0,3387.934179002634,2.912575803855319,-32.1963,121.7943
601,51.0,3321.996683444321,2.916697768635013,-33.3093,138.7296
602,5.0,2959.668481730226,2.592347944324681,-33.8398,151.2069
603,385.0,3700.862296784228,3.231460590283307,-31.652,116.711
604,13.0,3073.187334841311,2.621943973552499,-36.1592,145.4746
605,6.0,3292.964875392547,2.882716474138229,-29.9257,152.7417
606,264.0,3498.714549286166,3.142255758119285,-31.5527,147.0854
607,407.0,3536.122191729276,3.143425392571506,-27.4183,151.6797
608,407.0,3536.122191729276,3.143425392571506,-27.406,151.647
609,407.0,3536.122191729276,3.143425392571506,-27.412,151.655
610,71.0,3019.465903832236,2.576703243899413,-37.6871,142.5467
611,1081.0,3579.277576098959,3.129353522179626,-30.5751,152.069
612,36.0,4162.279646875031,3.698999644113928,-22.9878,148.5817
613,6.0,4665.477906732523,4.180516909744109,-21.6582,115.099
614,16.0,4376.691700188898,4.156311902371391,-16.1201,128.7383
615,4.0,3448.913973599107,2.979628013577106,-34.798,138.5079
616,547.0,4001.275427628731,3.663122937978514,-23.8636,133.8255
617,4.0,2895.143035566626,2.488338695175443,-41.2826,146.249
618,9.0,4419.469084479368,4.035474428562345,-23.2233,117.6133
619,9.0,4419.469084479368,4.035474428562345,-23.2238,117.6137
620,285.0,3438.61598708255,3.040079320199579,-33.1027,148.075
621,4.0,3448.913973599107,2.979628013577106,-35.2023,138.5021
622,4.0,3448.913973599107,2.979628013577106,-34.765,138.5053
623,20.0,3647.623414663314,3.167075710109376,-31.9767,115.8548
624,701.0,3473.398903761286,2.932511068971167,-32.945,138.905
625,1081.0,3579.277576098959,3.129353522179626,-29.3886,151.2442
626,35.0,4312.508860254687,3.896302944338919,-13.7856,131.8624
627,20.0,3647.623414663314,3.167075710109376,-31.5568,115.8204
628,4.0,3811.247314050846,3.322558687152863,-32.6473,115.9469
629,9.0,4181.268939277345,3.7251887661066,-19.5575,147.3308
630,36.0,4162.279646875031,3.698999644113928,-21.4282,149.2159
631,524.0,4039.174114554011,3.741111577936549,-25.311,119.4508
632,5.0,2847.324140144271,2.454861540753027,-41.8115,146.9192
633,9.0,4419.469084479368,4.035474428562345,-20.4283,118.5498
634,9.0,4419.469084479368,4.035474428562345,-20.3782,118.5384
635,168.0,3651.583657651684,3.249685810408649,-34.7003,135.8044
636,4.0,3448.913973599107,2.979628013577106,-35.1104,138.4915
637,4.0,3448.913973599107,2.979628013577106,-35.1104,137.7058
638,36.0,4162.279646875031,3.698999644113928,-20.3985,148.5797
639,4.0,3448.913973599107,2.979628013577106,-34.7793,138.5224
640,36.0,4162.279646875031,3.698999644113928,-21.1635,149.1344
641,27.0,3387.934179002634,2.912575803855319,-33.61,-65.445
642,27.0,3387.934179002634,2.912575803855319,-33.61,120.36
643,385.0,3700.862296784228,3.231460590283307,-31.8317,116.0992
644,20.0,3119.728432808294,2.772559216840632,-32.5802,151.0719
645,13.0,3073.187334841311,2.621943973552499,-41.7238,145.1359
646,5.0,2847.324140144271,2.454861540753027,-41.395,147.1554
647,4.0,2895.143035566626,2.488338695175443,-42.5077,146.647
648,5.0,2959.668481730226,2.592347944324681,-33.9534,151.0137
649,5.0,3579.673154563544,3.145408064434887,-27.5591,153.1236
650,4.0,3811.247314050846,3.322558687152863,-32.2863,115.8154
651,5.0,3579.673154563544,3.145408064434887,-27.7334,153.3276
652,5.0,3579.673154563544,3.145408064434887,-27.7334,153.2463
653,5.0,3579.673154563544,3.145408064434887,-27.3388,153.0344
654,9.0,4181.268939277345,3.7251887661066,-19.03,146.394
655,218.0,3735.256297233138,3.350722250912214,-26.5772,148.8402
656,547.0,4001.275427628731,3.663122937978514,-23.7091,133.8912
657,9.0,4181.268939277345,3.7251887661066,-19.424,146.715
658,4.0,2895.143035566626,2.488338695175443,-41.7295,146.2176
659,524.0,4039.174114554011,3.741111577936549,-22.4812,119.9472
660,577.0,3346.146092415394,2.906242446695991,-35.4897,149.1435
661,13.0,3073.187334841311,2.621943973552499,-37.3272,145.8605
662,36.0,4162.279646875031,3.698999644113928,-22.1405,147.9188
663,1081.0,3579.277576098959,3.129353522179626,-29.6997,151.4119
664,424.0,4178.382167116029,3.885837003981115,-17.3631,128.0331
665,20.0,3647.623414663314,3.167075710109376,-31.9577,115.7924
666,13.0,3073.187334841311,2.621943973552499,-36.3218,145.379
667,20.0,3119.728432808294,2.772559216840632,-33.85,150.9495
668,4.0,3448.913973599107,2.979628013577106,-33.714,138.1402
669,4.0,3448.913973599107,2.979628013577106,-33.8302,138.1184
670,69.0,3029.04075809585,2.595945118411088,-37.6646,140.4156
671,9.0,4419.469084479368,4.035474428562345,-22.1581,117.9849
672,119.0,2929.027666332287,2.532416656640342,-37.6318,144.9531
673,20.0,3522.533348637491,3.105750828510416,-32.2664,116.0193
674,8.0,4185.740881124675,3.714898593173233,-17.6057,145.991
675,13.0,3073.187334841311,2.621943973552499,-37.9733,145.1396
676,5.0,2959.668481730226,2.592347944324681,-33.9748,151.1294
677,14.0,3759.15789213281,3.380278811117309,-23.5097,150.3195
678,5.0,3579.673154563544,3.145408064434887,-27.7334,153.3276
679,5.0,3579.673154563544,3.145408064434887,-27.7334,153.2463
680,4.0,3448.913973599107,2.979628013577106,-35.5678,138.1432
681,13.0,3073.187334841311,2.621943973552499,-40.7788,144.7362
682,8.0,3193.330804846107,2.801819407285434,-32.891,151.65
683,8.0,3193.330804846107,2.801819407285434,-32.8885,151.643
684,9.0,4181.268939277345,3.7251887661066,-19.3355,146.8885
685,31.0,3440.142775551284,3.097184608842262,-26.2261,152.6981
686,436.0,3190.447871747338,2.733055692742302,-34.804,143.491
687,370.0,3605.482309807933,3.202745880588444,-29.0927,122.4393
688,31.0,3440.142775551284,3.097184608842262,-25.32,152.405
689,436.0,3190.447871747338,2.733055692742302,-35.342,143.518
690,31.0,3440.142775551284,3.097184608842262,-27.6554,152.8179
691,119.0,2929.027666332287,2.532416656640342,-37.8298,144.9444
692,8.0,4185.740881124675,3.714898593173233,-17.1193,145.345
693,105.0,3031.900797818516,2.646870722729772,-34.2482,150.5808
694,701.0,3473.398903761286,2.932511068971167,-35.2708,139.4924
695,105.0,3031.900797818516,2.646870722729772,-34.5228,150.8081
696,20.0,3647.623414663314,3.167075710109376,-31.7078,115.7266
697,4.0,2895.143035566626,2.488338695175443,-41.1401,146.9036
698,105.0,3031.900797818516,2.646870722729772,-34.4314,149.8652
699,407.0,3536.122191729276,3.143425392571506,-26.7824,151.9153
700,407.0,3536.122191729276,3.143425392571506,-26.7858,151.9172
701,407.0,3536.122191729276,3.143425392571506,-26.7758,151.9146
702,4.0,2895.143035566626,2.488338695175443,-42.3012,146.4572
703,13.0,3073.187334841311,2.621943973552499,-36.4793,145.235
704,701.0,3473.398903761286,2.932511068971167,-34.8303,138.7129
705,9.0,4410.93081884376,4.002097963878174,-21.7129,122.2091
706,377.0,4179.679849786979,3.834736626609134,-19.6549,134.1753
707,8.0,3193.330804846107,2.801819407285434,-32.9455,151.6119
708,701.0,3473.398903761286,2.932511068971167,-34.8393,138.7112
709,13.0,3073.187334841311,2.621943973552499,-35.6043,145.7837
710,31.0,3440.142775551284,3.097184608842262,-27.6802,152.6593
711,35.0,4312.508860254687,3.896302944338919,-15.6562,130.479
712,4.0,2895.143035566626,2.488338695175443,-41.9707,146.7938
713,8.0,3193.330804846107,2.801819407285434,-32.8217,151.7178
714,8.0,3088.671872272063,2.65590746422723,-38.6451,146.3441
715,4.0,3448.913973599107,2.979628013577106,-34.8068,138.5213
716,4.0,3448.913973599107,2.979628013577106,-34.8052,138.5226
717,20.0,3119.728432808294,2.772559216840632,-34.2207,150.7179
718,9.0,4181.268939277345,3.7251887661066,-19.2011,146.6187
719,8.0,3088.671872272063,2.65590746422723,-38.1793,146.5654
720,5.0,2847.324140144271,2.454861540753027,-41.4226,147.1119
721,4.0,2895.143035566626,2.488338695175443,-41.8129,145.6538
722,8.0,4185.740881124675,3.714898593173233,-17.9373,145.9267
723,1483.0,3387.401333528381,2.85803146992274,-35.9517,148.3637
724,1483.0,3387.401333528381,2.85803146992274,-35.8814,148.3672
725,1483.0,3387.401333528381,2.85803146992274,-35.6112,148.2917
726,4.0,2895.143035566626,2.488338695175443,-42.2967,146.4565
727,5.0,3579.673154563544,3.145408064434887,-27.495,153.0101
728,5.0,3579.673154563544,3.145408064434887,-27.495,-70.381
729,4.0,2895.143035566626,2.488338695175443,-42.0046,145.5437
730,213.0,3262.512359005302,2.875886886275691,-35.1794,147.2157
731,547.0,4001.275427628731,3.663122937978514,-23.7685,133.8682
732,5.0,3579.673154563544,3.145408064434887,-26.56,153.025
733,8.0,3193.330804846107,2.801819407285434,-33.1607,151.5431
734,8.0,3088.671872272063,2.65590746422723,-38.2536,146.5746
735,8.0,3088.671872272063,2.65590746422723,-38.2536,146.5892
736,9.0,4181.268939277345,3.7251887661066,-18.6508,146.2016
737,5.0,3579.673154563544,3.145408064434887,-27.4405,153.1158
738,1483.0,3387.401333528381,2.85803146992274,-35.2959,148.1371
739,16.0,4376.691700188898,4.156311902371391,-14.2602,129.5368
740,4.0,3811.247314050846,3.322558687152863,-32.916,115.9186
741,4.0,3811.247314050846,3.322558687152863,-32.9145,115.917
742,35.0,3976.611812892244,3.486693652944417,-28.9229,114.9282
743,20.0,3119.728432808294,2.772559216840632,-33.4028,150.0833
744,424.0,4178.382167116029,3.885837003981115,-17.0259,128.2113
745,20.0,3119.728432808294,2.772559216840632,-33.8832,150.5965
746,377.0,4179.679849786979,3.834736626609134,-19.4434,133.8236
747,701.0,3473.398903761286,2.932511068971167,-34.001,138.9109
748,4.0,3448.913973599107,2.979628013577106,-35.1104,138.4915
749,4.0,3448.913973599107,2.979628013577106,-35.1104,137.7058
750,436.0,3190.447871747338,2.733055692742302,-37.3575,143.6037
751,4.0,2895.143035566626,2.488338695175443,-42.4272,146.5347
752,35.0,4312.508860254687,3.896302944338919,-12.5771,130.9502
753,53.0,3332.836655347189,2.940329513946369,-34.8027,142.5457
754,524.0,4039.174114554011,3.741111577936549,-23.1546,118.7245
755,20.0,3119.728432808294,2.772559216840632,-34.4515,150.8429
756,370.0,3605.482309807933,3.202745880588444,-30.7806,121.4234
757,8.0,3088.671872272063,2.65590746422723,-36.7601,147.186
758,105.0,3031.900797818516,2.646870722729772,-34.882,150.5515
759,20.0,3119.728432808294,2.772559216840632,-34.0513,150.8329
760,1081.0,3579.277576098959,3.129353522179626,-29.765,151.553
