,Unnamed: 0,latitude,longitude,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,sun hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,altitude,solrad,City,production prediction
7704,7704,39.94761,-0.5679407,21.893956043956027,10.040109890109887,406.5,384.6,15.33,562.0,735.6666666666666,15.305219780219776,38.688736263736224,222.27683615819208,6440.32,1311.23,82.0,5.228736539748023," l'Alt Palància, Castelló / Castellón, Comunitat Valenciana, 12440, España",12.197321
7705,7705,40.45456,0.2796835,20.79697802197803,12.531593406593416,348.3,347.6,0.49,539.0,735.8,18.13873626373627,39.30576923076924,221.1790633608816,6358.91,1259.55,82.0,5.153944481864946," el Baix Maestrat, Castelló / Castellón, Comunitat Valenciana, 12578, España",12.0429
7706,7706,40.51731,0.1604056,21.932417582417592,10.696153846153845,378.6,357.1,15.12,562.0,735.85,16.89917582417581,39.89340659340659,222.67857142857144,6349.4,1323.09,82.0,5.153944481864946," el Baix Maestrat, Castelló / Castellón, Comunitat Valenciana, 12360, España",14.453793
7707,7707,39.78072,-0.1875777,22.54945054945055,14.58516483516484,276.6,276.6,0.0,370.0,735.65,16.19175824175825,33.68873626373625,173.81542699724517,6414.61,1257.69,82.0,5.228736539748023," la Plana Baixa, Castelló / Castellón, Comunitat Valenciana, 12592, España",21.55031
7708,7708,40.24561,-0.2875069,18.725549450549444,7.48598901098901,549.0,451.3,69.44000000000001,829.0,735.75,16.757417582417578,42.65384615384616,240.0413223140496,6333.210000000001,1189.6,82.0,5.228736539748023," l'Alcalatén, Castelló / Castellón, Comunitat Valenciana, 12138, España",9.160644
7709,7709,39.85124,-0.3206392,22.107967032967025,11.385989010989016,341.19999999999993,334.5,4.69,495.0,735.5833333333334,14.57829670329672,36.12747252747252,204.6638888888889,6428.63,1283.1999999999998,82.0,5.228736539748023," Chóvar, l'Alt Palància, Castelló / Castellón, Comunitat Valenciana, España",19.458757
7710,7710,40.58369,-0.2165387,18.704945054945043,8.49065934065935,505.7000000000001,434.0,50.89,740.0,735.8666666666667,15.374175824175827,40.06538461538458,231.29362880886427,6347.639999999999,1155.4299999999998,82.0,5.153944481864946," els Ports, Castelló / Castellón, Comunitat Valenciana, 12318, España",10.876296
7711,7711,40.05533,-0.4632015,22.996703296703306,11.402747252747256,309.4,305.6,2.66,427.0,735.65,15.079395604395591,37.49258241758239,182.06094182825484,6525.539999999999,1351.87,82.0,5.228736539748023," l'Alt Millars, Castelló / Castellón, Comunitat Valenciana, 12231, España",16.120785
7712,7712,40.18552,-0.5426167,20.52197802197801,8.225,449.1,398.4,35.56,578.0,735.7333333333333,16.599999999999987,41.73543956043954,224.8077994428969,6458.639999999999,1284.06,82.0,5.228736539748023," Cortes de Arenoso, l'Alt Millars, Castelló / Castellón, Comunitat Valenciana, España",15.775192
7713,7713,40.12006,-0.1728863,21.80796703296704,11.085989010989012,341.19999999999993,334.5,4.69,495.0,735.6833333333333,14.57829670329672,36.12747252747252,204.6638888888889,6428.63,1274.9899999999998,82.0,5.228736539748023," Costur, l'Alcalatén, Castelló / Castellón, Comunitat Valenciana, España",18.454699
7714,7714,40.30804,0.1225409,23.05576923076922,12.707692307692309,264.1,264.1,0.0,390.0,735.7833333333333,16.661813186813188,37.29423076923075,197.2659279778393,6355.650000000001,1351.14,82.0,5.228736539748023," les Coves de Vinromà, la Plana Alta, Castelló / Castellón, Comunitat Valenciana, España",17.648226
7715,7715,40.33772,-0.1657969,18.52554945054946,7.285989010989012,549.0,451.3,69.44000000000001,829.0,735.7833333333333,16.757417582417578,42.65384615384616,240.0413223140496,6333.210000000001,1183.12,82.0,5.228736539748023," l'Alt Maestrat, Castelló / Castellón, Comunitat Valenciana, 12163, España",8.971464
7716,7716,39.88116,-0.3068462,22.559615384615373,11.837912087912098,341.19999999999993,334.5,4.69,495.0,735.6,14.57829670329672,36.12747252747252,204.6638888888889,6428.63,1297.95,82.0,5.228736539748023," la Plana Baixa, Castelló / Castellón, Comunitat Valenciana, 12527, España",23.913399
7717,7717,40.02809,-0.3554911,23.69670329670331,12.10274725274725,309.4,305.6,2.66,427.0,735.6833333333333,15.079395604395591,37.49258241758239,182.06094182825484,6525.539999999999,1372.9900000000002,82.0,5.228736539748023," l'Alt Millars, Castelló / Castellón, Comunitat Valenciana, 12230, España",19.671114
7718,7718,40.01797,-0.3169175,21.77307692307692,13.29587912087913,284.4,284.4,0.0,381.0,735.6666666666666,16.545604395604414,34.53653846153848,163.06442577030813,6525.09,1304.0700000000002,82.0,5.228736539748023," l'Alt Millars, Castelló / Castellón, Comunitat Valenciana, 12230, España",16.841654
7719,7719,40.11762,-0.2375725,22.507967032967017,11.785989010989017,341.19999999999993,334.5,4.69,495.0,735.7,14.57829670329672,36.12747252747252,204.6638888888889,6428.63,1296.42,82.0,5.228736539748023," Figueroles, l'Alcalatén, Castelló / Castellón, Comunitat Valenciana, España",21.003336
7720,7720,40.64625,-0.2024678,21.068406593406586,9.326373626373629,470.3,423.9,32.55,618.0,735.9,18.301098901098893,43.34038461538463,236.19559228650127,6353.949999999999,1313.77,82.0,5.153944481864946," els Ports, Castelló / Castellón, Comunitat Valenciana, 12310, España",12.363393
7721,7721,40.06317,-0.609128,19.30494505494506,9.09065934065934,505.7000000000001,434.0,50.89,740.0,735.7,15.374175824175827,40.06538461538458,231.29362880886427,6347.639999999999,1173.16,82.0,5.228736539748023," l'Alt Millars, Castelló / Castellón, Comunitat Valenciana, 12428, España",9.484121
7722,7722,40.0206,-0.4207844,23.12362637362637,10.758241758241764,349.7,336.2,9.45,481.0,735.7166666666667,15.903846153846152,39.6228021978022,197.24722222222223,6515.74,1373.6799999999998,82.0,5.228736539748023," l'Alt Millars, Castelló / Castellón, Comunitat Valenciana, 12225, España",16.393812
7723,7723,39.92398,-0.4977681,22.92362637362636,10.558241758241758,349.7,336.2,9.45,481.0,735.6,15.903846153846152,39.6228021978022,197.24722222222223,6515.74,1367.78,82.0,5.228736539748023," Gaibiel, l'Alt Palància, Castelló / Castellón, Comunitat Valenciana, España",16.758385
7724,7724,39.83671,-0.4669072,23.44560439560441,11.8554945054945,309.4,305.6,2.66,427.0,735.6166666666667,15.079395604395591,37.49258241758239,182.06094182825484,6525.539999999999,1365.0,82.0,5.228736539748023," l'Alt Palància, Castelló / Castellón, Comunitat Valenciana, 12412, España",16.306612
7725,7725,40.72012,-0.0031003,20.62115384615385,8.873351648351653,470.3,423.9,32.55,618.0,735.9166666666666,18.301098901098893,43.34038461538463,236.19559228650127,6353.949999999999,1299.4500000000005,82.0,5.153944481864946," Castelló / Castellón, Teruel, Comunitat Valenciana, 12317, España",14.406714
7726,7726,39.98375,-0.5030097,21.7456043956044,9.890659340659337,406.5,384.6,15.33,562.0,735.6166666666667,15.305219780219776,38.688736263736224,222.27683615819208,6440.32,1305.73,82.0,5.228736539748023," Higueras, l'Alt Palància, Castelló / Castellón, Comunitat Valenciana, España",13.450668
7727,7727,39.99738,-0.0527436,22.34945054945053,14.385164835164828,276.6,276.6,0.0,370.0,735.6666666666666,16.19175824175825,33.68873626373625,173.81542699724517,6414.61,1250.96,82.0,5.228736539748023," la Plana Alta, Castelló / Castellón, Comunitat Valenciana, 12006, España",22.609276
7728,7728,39.9134,-0.5725689,21.65961538461537,10.937912087912093,341.19999999999993,334.5,4.69,495.0,735.65,14.57829670329672,36.12747252747252,204.6638888888889,6428.63,1269.02,82.0,5.228736539748023," l'Alt Palància, Castelló / Castellón, Comunitat Valenciana, 12450, España",18.583084
7729,7729,39.76972,-0.2078121,22.54945054945055,14.58516483516484,276.6,276.6,0.0,370.0,735.6333333333333,16.19175824175825,33.68873626373625,173.81542699724517,6414.61,1257.07,82.0,5.228736539748023," la Plana Baixa, Castelló / Castellón, Comunitat Valenciana, 12591, España",19.883902
7730,7730,40.1385,-0.279997,20.910989010989017,10.018131868131876,401.80000000000007,398.1,2.66,526.0,735.7333333333333,15.330494505494508,37.48598901098903,218.0831024930748,6337.56,1225.61,82.0,5.228736539748023," Llucena / Lucena del Cid, l'Alcalatén, Castelló / Castellón, Comunitat Valenciana, España",12.822581
7731,7731,40.08733,-0.3722982,22.107967032967025,11.385989010989016,341.19999999999993,334.5,4.69,495.0,735.7166666666667,14.57829670329672,36.12747252747252,204.6638888888889,6428.63,1283.46,82.0,5.228736539748023," Ludiente, l'Alt Millars, Castelló / Castellón, Comunitat Valenciana, España",16.913366
7732,7732,40.61561,-0.2790673,20.813736263736264,8.753846153846151,416.4,355.79999999999995,42.63,629.0,735.85,16.23626373626375,40.85219780219781,237.5872576177285,6366.65,1309.84,82.0,5.153944481864946," els Ports, Castelló / Castellón, Comunitat Valenciana, 12312, España",15.076107
7733,7733,39.93716,-0.4694385,22.723626373626374,10.358241758241768,349.7,336.2,9.45,481.0,735.6166666666667,15.903846153846152,39.6228021978022,197.24722222222223,6515.74,1361.44,82.0,5.228736539748023," l'Alt Palància, Castelló / Castellón, Comunitat Valenciana, 12414, España",17.509409
7734,7734,39.80862,-0.145778,22.54945054945055,14.58516483516484,276.6,276.6,0.0,370.0,735.6333333333333,16.19175824175825,33.68873626373625,173.81542699724517,6414.61,1257.69,82.0,5.228736539748023," la Plana Baixa, Castelló / Castellón, Comunitat Valenciana, 12593, España",22.478476
7735,7735,40.03509,-0.5527538,22.775824175824184,10.410989010989011,349.7,336.2,9.45,481.0,735.6833333333333,15.903846153846152,39.6228021978022,197.24722222222223,6515.74,1362.66,82.0,5.228736539748023," l'Alt Millars, Castelló / Castellón, Comunitat Valenciana, 12447, España",16.849943
7736,7736,40.06796,-0.5227369,21.70796703296704,10.985989010989012,341.19999999999993,334.5,4.69,495.0,735.7333333333333,14.57829670329672,36.12747252747252,204.6638888888889,6428.63,1271.59,82.0,5.228736539748023," l'Alt Millars, Castelló / Castellón, Comunitat Valenciana, 12448, España",17.848383
7737,7737,40.619,-0.0977334,18.40494505494506,8.190659340659336,505.7000000000001,434.0,50.89,740.0,735.9,15.374175824175827,40.06538461538458,231.29362880886427,6347.639999999999,1147.12,82.0,5.153944481864946," els Ports, Castelló / Castellón, Comunitat Valenciana, 12300, España",10.11601
7738,7738,39.87727,-0.505991,22.2596153846154,11.537912087912078,341.19999999999993,334.5,4.69,495.0,735.6,14.57829670329672,36.12747252747252,204.6638888888889,6428.63,1288.49,82.0,5.228736539748023," l'Alt Palància, Castelló / Castellón, Comunitat Valenciana, 12400, España",20.3559
7739,7739,39.85245,-0.1586306,22.49972527472527,14.53516483516484,276.6,276.6,0.0,370.0,735.65,16.19175824175825,33.68873626373625,173.81542699724517,6414.61,1255.62,82.0,5.228736539748023," la Plana Baixa, Castelló / Castellón, Comunitat Valenciana, 12520, España",20.740292
7740,7740,40.63729,-0.3402403,18.775549450549445,7.540109890109887,549.0,451.3,69.44000000000001,829.0,735.9,16.757417582417578,42.65384615384616,240.0413223140496,6333.210000000001,1190.33,82.0,4.965115068796687," Olocau del Rey, els Ports, Castelló / Castellón, Comunitat Valenciana, España",8.948538
7741,7741,39.9653,-0.2626455,22.01895604395604,13.55082417582418,284.4,284.4,0.0,381.0,735.6166666666667,16.545604395604414,34.53653846153848,163.06442577030813,6525.09,1311.19,82.0,5.228736539748023," la Plana Baixa, Castelló / Castellón, Comunitat Valenciana, 12200, España",16.868645
7742,7742,40.09225,0.1339877,22.34945054945053,14.385164835164828,276.6,276.6,0.0,370.0,735.6833333333333,16.19175824175825,33.68873626373625,173.81542699724517,6414.61,1250.46,82.0,5.228736539748023," la Plana Alta, Castelló / Castellón, Comunitat Valenciana, 12594, España",21.882492
7743,7743,40.71812,-0.18057,21.77087912087911,9.419230769230778,314.19999999999993,291.4,16.03,434.0,735.9333333333333,17.292857142857123,39.7271978021978,233.9228650137741,6400.99,1404.65,82.0,5.153944481864946," els Ports, Castelló / Castellón, Comunitat Valenciana, 12311, España",16.30395
7744,7744,39.97375,-0.4824016,21.193956043956057,9.340109890109886,406.5,384.6,15.33,562.0,735.6333333333333,15.305219780219776,38.688736263736224,222.27683615819208,6440.32,1289.65,82.0,5.228736539748023," Pavías, l'Alt Palància, Castelló / Castellón, Comunitat Valenciana, España",13.795455
7745,7745,40.36029,0.4028515,22.47939560439561,14.719505494505494,296.20000000000005,296.20000000000005,0.0,473.0,735.8,19.608516483516485,36.53626373626373,206.1763085399449,6355.129999999999,1360.33,82.0,5.153944481864946," el Baix Maestrat, Castelló / Castellón, Comunitat Valenciana, 12598, España",25.676157
7746,7746,40.02067,-0.6548302,20.07087912087911,7.772527472527477,449.1,398.4,35.56,578.0,735.7,16.599999999999987,41.73543956043954,224.8077994428969,6458.639999999999,1270.14,82.0,5.228736539748023," l'Alt Palància, Castelló / Castellón, Comunitat Valenciana, 12420, España",15.813368
7747,7747,40.35,0.4,22.47939560439561,14.719505494505494,296.20000000000005,296.20000000000005,0.0,473.0,735.7833333333333,19.608516483516485,36.53626373626373,206.1763085399449,6355.129999999999,1361.04,82.0,5.153944481864946," el Baix Maestrat, Castelló / Castellón, Comunitat Valenciana, 12528, España",25.557993
7748,7748,40.10108,-0.0009881,22.8596153846154,12.137912087912095,341.19999999999993,334.5,4.69,495.0,735.7166666666667,14.57829670329672,36.12747252747252,204.6638888888889,6428.63,1306.4199999999998,82.0,5.228736539748023," la Plana Alta, Castelló / Castellón, Comunitat Valenciana, 12191, España",17.362358
7749,7749,40.53268,-0.2620546,18.52554945054946,7.285989010989012,549.0,451.3,69.44000000000001,829.0,735.8833333333333,16.757417582417578,42.65384615384616,240.0413223140496,6333.210000000001,1182.62,82.0,5.228736539748023," els Ports, Castelló / Castellón, Comunitat Valenciana, 12318, España",6.9774575
7750,7750,40.10384,-0.5927256,21.99395604395606,10.1401098901099,406.5,384.6,15.33,562.0,735.7166666666667,15.305219780219776,38.688736263736224,222.27683615819208,6440.32,1313.64,82.0,5.228736539748023," l'Alt Millars, Castelló / Castellón, Comunitat Valenciana, 44479, España",11.4547205
7751,7751,40.02246,-0.2749309,22.01895604395604,13.55082417582418,284.4,284.4,0.0,381.0,735.6666666666666,16.545604395604414,34.53653846153848,163.06442577030813,6525.09,1312.25,82.0,5.228736539748023," Ribesalbes, la Plana Baixa, Castelló / Castellón, Comunitat Valenciana, España",16.21649
7752,7752,40.61636,0.2205459,21.83241758241758,10.596153846153836,378.6,357.1,15.12,562.0,735.85,16.89917582417581,39.89340659340659,222.67857142857144,6349.4,1319.98,82.0,5.153944481864946," el Baix Maestrat, Castelló / Castellón, Comunitat Valenciana, 12511, España",14.617967
7753,7753,39.85283,-0.7144783,20.32197802197802,8.025,449.1,398.4,35.56,578.0,735.6166666666667,16.599999999999987,41.73543956043954,224.8077994428969,6458.639999999999,1276.64,82.0,5.228736539748023," l'Alt Palància, Castelló / Castellón, Comunitat Valenciana, 12469, España",11.421523
7754,7754,40.41933,0.1752126,22.681593406593382,11.443131868131864,378.6,357.1,15.12,562.0,735.8333333333334,16.89917582417581,39.89340659340659,222.67857142857144,6349.4,1347.19,82.0,5.153944481864946," el Baix Maestrat, Castelló / Castellón, Comunitat Valenciana, 12186, España",9.595401
7755,7755,40.6063,0.3498944,20.896978021978025,12.6315934065934,348.3,347.6,0.49,539.0,735.8666666666667,18.13873626373627,39.30576923076924,221.1790633608816,6358.91,1262.4499999999998,82.0,5.153944481864946," el Baix Maestrat, Castelló / Castellón, Comunitat Valenciana, 12510, España",12.905686
7756,7756,40.06081,-0.1371611,22.07307692307689,13.595879120879124,284.4,284.4,0.0,381.0,735.7166666666667,16.545604395604414,34.53653846153848,163.06442577030813,6525.09,1312.48,82.0,5.228736539748023," la Plana Alta, Castelló / Castellón, Comunitat Valenciana, 12130, España",17.08825
7757,7757,40.46417,0.3547123,21.825000000000003,14.067032967032985,296.20000000000005,296.20000000000005,0.0,473.0,735.7833333333333,19.608516483516485,36.53626373626373,206.1763085399449,6355.129999999999,1338.8,82.0,5.153944481864946," el Baix Maestrat, Castelló / Castellón, Comunitat Valenciana, 12589, España",22.183945
7758,7758,40.46391,0.1782633,22.681593406593382,11.443131868131864,378.6,357.1,15.12,562.0,735.9,16.89917582417581,39.89340659340659,222.67857142857144,6349.4,1346.5,82.0,5.153944481864946," el Baix Maestrat, Castelló / Castellón, Comunitat Valenciana, 12170, España",9.680495
7759,7759,40.3559,0.3024276,23.555769230769226,13.207692307692309,264.1,264.1,0.0,390.0,735.7833333333333,16.661813186813188,37.29423076923075,197.2659279778393,6355.650000000001,1368.4299999999998,82.0,5.153944481864946," el Baix Maestrat, Castelló / Castellón, Comunitat Valenciana, 12597, España",18.73175
7760,7760,40.31277,0.0300289,20.144780219780227,8.648351648351648,506.9,461.7,31.71,637.0,735.7833333333333,17.233791208791207,41.75741758241757,237.7685950413224,6315.780000000001,1236.21,82.0,5.228736539748023," la Plana Alta, Castelló / Castellón, Comunitat Valenciana, 12140, España",12.683151
7761,7761,39.85328,-0.4849939,22.996703296703306,11.402747252747256,309.4,305.6,2.66,427.0,735.6,15.079395604395591,37.49258241758239,182.06094182825484,6525.539999999999,1351.04,82.0,5.228736539748023," l'Alt Palància, Castelló / Castellón, Comunitat Valenciana, 12400, España",17.520164
7762,7762,40.26946,-0.0191436,20.395879120879144,8.898626373626378,506.9,461.7,31.71,637.0,735.75,17.233791208791207,41.75741758241757,237.7685950413224,6315.780000000001,1243.1799999999998,82.0,5.228736539748023," Sierra Engarcerán, la Plana Alta, Castelló / Castellón, Comunitat Valenciana, España",11.850246
7763,7763,39.81681,-0.4289563,23.74203296703296,12.147802197802198,309.4,305.6,2.66,427.0,735.65,15.079395604395591,37.49258241758239,182.06094182825484,6525.539999999999,1374.32,82.0,5.228736539748023," l'Alt Palància, Castelló / Castellón, Comunitat Valenciana, 12489, España",19.06538
7764,7764,39.80494,-0.4102245,22.707967032967044,13.45961538461538,265.3,265.20000000000005,0.07,432.0,735.6333333333333,16.28379120879121,33.74642857142859,169.48467966573816,6542.290000000001,1327.11,82.0,5.228736539748023," l'Alt Palància, Castelló / Castellón, Comunitat Valenciana, 12489, España",18.18213
7765,7765,39.95241,-0.3298838,23.5456043956044,11.955494505494508,309.4,305.6,2.66,427.0,735.6833333333333,15.079395604395591,37.49258241758239,182.06094182825484,6525.539999999999,1368.67,82.0,5.228736539748023," la Plana Baixa, Castelló / Castellón, Comunitat Valenciana, 12221, España",17.447147
7766,7766,39.94829,-0.3073579,21.673076923076955,13.19587912087912,284.4,284.4,0.0,381.0,735.6333333333333,16.545604395604414,34.53653846153848,163.06442577030813,6525.09,1300.4,82.0,5.228736539748023," la Plana Baixa, Castelló / Castellón, Comunitat Valenciana, 12221, España",15.453087
7767,7767,39.9,-0.6592473,22.22362637362637,9.858241758241768,349.7,336.2,9.45,481.0,735.6833333333333,15.903846153846152,39.6228021978022,197.24722222222223,6515.74,1346.6899999999998,82.0,5.228736539748023," l'Alt Palància, Castelló / Castellón, Comunitat Valenciana, 12431, España",14.555984
7768,7768,40.42364,0.0774624,21.55934065934065,10.670054945054952,401.80000000000007,398.1,2.66,526.0,735.7833333333333,15.330494505494508,37.48598901098903,218.0831024930748,6337.56,1244.6,82.0,5.228736539748023," l'Alt Maestrat, Castelló / Castellón, Comunitat Valenciana, 12179, España",12.611033
7769,7769,40.64658,-0.2479222,21.064285714285703,9.003571428571425,416.4,355.79999999999995,42.63,629.0,735.8666666666667,16.23626373626375,40.85219780219781,237.5872576177285,6366.65,1317.42,82.0,5.153944481864946," els Ports, Castelló / Castellón, Comunitat Valenciana, 12312, España",14.172292
7770,7770,40.04161,-0.3677155,23.596703296703293,12.002747252747248,309.4,305.6,2.66,427.0,735.7,15.079395604395591,37.49258241758239,182.06094182825484,6525.539999999999,1369.51,82.0,5.228736539748023," l'Alt Millars, Castelló / Castellón, Comunitat Valenciana, 12230, España",19.684189
7771,7771,39.91962,-0.6867329,22.09972527472528,9.355219780219784,353.9,323.7,21.21,489.0,735.65,16.23516483516485,41.051648351648346,193.3636363636364,6499.9,1350.0500000000002,82.0,5.228736539748023," l'Alt Palància, Castelló / Castellón, Comunitat Valenciana, 12431, España",15.989418
7772,7772,39.9672,-0.0537832,22.39972527472528,14.435164835164832,276.6,276.6,0.0,370.0,735.6333333333333,16.19175824175825,33.68873626373625,173.81542699724517,6414.61,1252.34,82.0,5.228736539748023," la Plana Alta, Castelló / Castellón, Comunitat Valenciana, 12005, España",21.826876
7773,7773,39.98846,-0.4384301,21.34560439560439,9.49065934065934,406.5,384.6,15.33,562.0,735.6833333333333,15.305219780219776,38.688736263736224,222.27683615819208,6440.32,1293.87,82.0,5.228736539748023," l'Alt Millars, Castelló / Castellón, Comunitat Valenciana, 12225, España",14.053643
7774,7774,39.98182,-0.0721205,22.199725274725285,14.235164835164822,276.6,276.6,0.0,370.0,735.6666666666666,16.19175824175825,33.68873626373625,173.81542699724517,6414.61,1246.8200000000002,82.0,5.228736539748023," la Plana Alta, Castelló / Castellón, Comunitat Valenciana, 12071, España",24.547941
7775,7775,40.26389,0.069759,22.832417582417577,11.59615384615383,378.6,357.1,15.12,562.0,735.7666666666667,16.89917582417581,39.89340659340659,222.67857142857144,6349.4,1351.63,82.0,5.228736539748023," la Torre d'en Doménec, la Plana Alta, Castelló / Castellón, Comunitat Valenciana, España",10.394518
7776,7776,40.22024,0.1955926,24.00576923076921,13.657967032967033,264.1,264.1,0.0,390.0,735.7333333333333,16.661813186813188,37.29423076923075,197.2659279778393,6355.650000000001,1384.11,82.0,5.228736539748023," la Plana Alta, Castelló / Castellón, Comunitat Valenciana, 12596, España",19.144175
7777,7777,40.0498,-0.3971934,23.1967032967033,11.60274725274725,309.4,305.6,2.66,427.0,735.7166666666667,15.079395604395591,37.49258241758239,182.06094182825484,6525.539999999999,1357.62,82.0,5.228736539748023," l'Alt Millars, Castelló / Castellón, Comunitat Valenciana, 12232, España",16.866442
7778,7778,40.52502,0.2937722,20.896978021978025,12.6315934065934,348.3,347.6,0.49,539.0,735.8,18.13873626373627,39.30576923076924,221.1790633608816,6358.91,1262.1,82.0,5.153944481864946," el Baix Maestrat, Castelló / Castellón, Comunitat Valenciana, 12330, España",12.919108
7779,7779,40.22735,-0.080291,22.881593406593417,11.643131868131867,378.6,357.1,15.12,562.0,735.75,16.89917582417581,39.89340659340659,222.67857142857144,6349.4,1352.75,82.0,5.228736539748023," Sierra Engarcerán, la Plana Alta, Castelló / Castellón, Comunitat Valenciana, España",9.697656
7780,7780,40.17512,-0.0346116,22.881593406593417,11.643131868131867,378.6,357.1,15.12,562.0,735.7333333333333,16.89917582417581,39.89340659340659,222.67857142857144,6349.4,1353.24,82.0,5.228736539748023," la Plana Alta, Castelló / Castellón, Comunitat Valenciana, 12194, España",9.697656
7781,7781,39.82333,-0.2325619,22.473076923076924,13.99587912087912,284.4,284.4,0.0,381.0,735.6,16.545604395604414,34.53653846153848,163.06442577030813,6525.09,1326.51,82.0,5.228736539748023," la Vall d'Uixó, la Plana Baixa, Castelló / Castellón, Comunitat Valenciana, España",22.0814
7782,7782,39.90323,-0.4562645,21.95961538461538,11.237912087912084,341.19999999999993,334.5,4.69,495.0,735.6166666666667,14.57829670329672,36.12747252747252,204.6638888888889,6428.63,1279.61,82.0,5.228736539748023," l'Alt Palància, Castelló / Castellón, Comunitat Valenciana, 12414, España",19.014282
7783,7783,40.02964,-0.3364323,23.69670329670331,12.10274725274725,309.4,305.6,2.66,427.0,735.6666666666666,15.079395604395591,37.49258241758239,182.06094182825484,6525.539999999999,1373.16,82.0,5.228736539748023," l'Alt Millars, Castelló / Castellón, Comunitat Valenciana, 12230, España",22.334185
7784,7784,40.60295,0.0462348,20.895879120879144,9.398626373626378,506.9,461.7,31.71,637.0,735.8833333333333,17.233791208791207,41.75741758241757,237.7685950413224,6315.780000000001,1258.36,82.0,5.153944481864946," els Ports, Castelló / Castellón, Comunitat Valenciana, 12315, España",14.18562
7785,7785,39.93835,-0.1018287,22.299725274725272,14.335164835164845,276.6,276.6,0.0,370.0,735.6833333333333,16.19175824175825,33.68873626373625,173.81542699724517,6414.61,1248.9,82.0,5.228736539748023," la Plana Baixa, Castelló / Castellón, Comunitat Valenciana, 12540, España",20.930588
7786,7786,40.11403,-0.0529811,22.65961538461537,11.937912087912087,341.19999999999993,334.5,4.69,495.0,735.7166666666667,14.57829670329672,36.12747252747252,204.6638888888889,6428.63,1300.49,82.0,5.228736539748023," la Plana Alta, Castelló / Castellón, Comunitat Valenciana, 12192, España",19.569702
7787,7787,40.23169,0.0736209,22.58159340659342,11.343131868131866,378.6,357.1,15.12,562.0,735.75,16.89917582417581,39.89340659340659,222.67857142857144,6349.4,1343.41,82.0,5.228736539748023," Vilanova d'Alcolea, la Plana Alta, Castelló / Castellón, Comunitat Valenciana, España",10.545403
7788,7788,40.35885,-0.06521,20.995879120879103,9.498626373626369,506.9,461.7,31.71,637.0,735.8,17.233791208791207,41.75741758241757,237.7685950413224,6315.780000000001,1262.09,82.0,5.228736539748023," l'Alt Maestrat, Castelló / Castellón, Comunitat Valenciana, 12162, España",10.183874
7789,7789,39.85938,-0.1835214,22.34945054945053,14.385164835164828,276.6,276.6,0.0,370.0,735.6333333333333,16.19175824175825,33.68873626373625,173.81542699724517,6414.61,1250.96,82.0,5.228736539748023," la Plana Baixa, Castelló / Castellón, Comunitat Valenciana, 12526, España",20.911999
7790,7790,40.4271,-0.2577482,18.22554945054944,6.985989010989009,549.0,451.3,69.44000000000001,829.0,735.8333333333334,16.757417582417578,42.65384615384616,240.0413223140496,6333.210000000001,1173.13,82.0,5.228736539748023," l'Alt Maestrat, Castelló / Castellón, Comunitat Valenciana, 12150, España",10.048982
7791,7791,40.20107,-0.4185984,21.39395604395603,9.540109890109887,406.5,384.6,15.33,562.0,735.7333333333333,15.305219780219776,38.688736263736224,222.27683615819208,6440.32,1296.39,82.0,5.228736539748023," l'Alt Millars, Castelló / Castellón, Comunitat Valenciana, 12124, España",11.778229
7792,7792,39.96404,-0.3945935,21.84560439560439,9.99065934065934,406.5,384.6,15.33,562.0,735.7,15.305219780219776,38.688736263736224,222.27683615819208,6440.32,1309.71,82.0,5.228736539748023," l'Alt Millars, Castelló / Castellón, Comunitat Valenciana, 12224, España",12.413833
7793,7793,40.05904,-0.6467667,20.97087912087912,8.672527472527472,449.1,398.4,35.56,578.0,735.7333333333333,16.599999999999987,41.73543956043954,224.8077994428969,6458.639999999999,1296.98,82.0,4.965115068796687," l'Alt Millars, Castelló / Castellón, Comunitat Valenciana, 12428, España",14.79579
7794,7794,40.6753,-0.2001235,21.26428571428572,9.203571428571433,416.4,355.79999999999995,42.63,629.0,735.9333333333333,16.23626373626375,40.85219780219781,237.5872576177285,6366.65,1323.8000000000002,82.0,5.153944481864946," els Ports, Castelló / Castellón, Comunitat Valenciana, 12310, España",14.3003645
7795,7795,40.471,0.4747435,22.37939560439561,14.619505494505503,296.20000000000005,296.20000000000005,0.0,473.0,735.8666666666667,19.608516483516485,36.53626373626373,206.1763085399449,6355.129999999999,1358.03,82.0,5.153944481864946," el Baix Maestrat, Castelló / Castellón, Comunitat Valenciana, 12500, España",25.465776
7796,7796,40.29388,-0.2940306,17.981043956043948,6.280494505494507,495.69999999999993,389.5,76.37,837.0,735.75,15.27060439560438,40.92692307692304,238.08864265927977,6361.74,1172.6799999999998,82.0,5.228736539748023," l'Alcalatén, Castelló / Castellón, Comunitat Valenciana, 12135, España",13.166171
7797,7797,39.92135,-0.5944216,22.823626373626382,10.458241758241757,349.7,336.2,9.45,481.0,735.6833333333333,15.903846153846152,39.6228021978022,197.24722222222223,6515.74,1364.03,82.0,5.228736539748023," l'Alt Palància, Castelló / Castellón, Comunitat Valenciana, 12460, España",16.16363
